,date,numTweets,replies_count,replies_average,retweets_count,retweets_average,likes_count,likes_average
2099,2013-12-03,9,451,50.11111111,1375,152.7777778,1295,143.8888889
2100,2013-12-02,4,267,66.75,1147,286.75,934,233.5
2101,2013-11-30,2,100,50,430,215,293,146.5
2102,2013-11-29,1,29,29,43,43,46,46
2103,2013-11-28,12,708,59,3056,254.6666667,2234,186.1666667
2104,2013-11-26,1,116,116,295,295,244,244
2105,2013-11-24,1,84,84,134,134,497,497
2106,2013-11-23,4,234,58.5,779,194.75,800,200
2107,2013-11-21,1,120,120,667,667,418,418
2108,2013-11-19,4,1756,439,5804,1451,3426,856.5
2109,2013-11-14,1,88,88,461,461,507,507
2110,2013-11-12,1,218,218,983,983,991,991
2111,2013-11-10,1,132,132,703,703,367,367
2112,2013-11-02,1,59,59,341,341,421,421
2113,2013-10-30,1,63,63,419,419,193,193
2114,2013-10-26,1,138,138,260,260,658,658
2115,2013-10-12,1,385,385,1772,1772,871,871
2116,2013-10-04,1,295,295,1207,1207,567,567
2117,2013-09-29,6,648,108,2867,477.8333333,1989,331.5
2118,2013-09-27,1,89,89,619,619,267,267
2119,2013-09-26,1,41,41,229,229,173,173
2120,2013-09-25,2,125,62.5,614,307,323,161.5
2121,2013-09-20,2,140,70,713,356.5,447,223.5
2122,2013-09-19,2,278,139,1121,560.5,1082,541
2123,2013-09-18,3,457,152.3333333,2778,926,1407,469
2124,2013-09-15,1,51,51,131,131,116,116
2125,2013-09-13,1,40,40,87,87,59,59
2126,2013-09-10,3,236,78.66666667,1007,335.6666667,720,240
2127,2013-09-07,1,274,274,852,852,469,469
2128,2013-09-06,1,112,112,386,386,260,260
2129,2013-09-05,2,536,268,2879,1439.5,1732,866
2130,2013-09-04,1,83,83,236,236,348,348
2131,2013-08-24,1,68,68,315,315,321,321
2132,2013-08-23,4,825,206.25,3679,919.75,2137,534.25
2133,2013-08-20,1,370,370,2034,2034,884,884
2134,2013-08-16,1,194,194,672,672,397,397
2135,2013-08-14,1,275,275,1146,1146,574,574
2136,2013-08-12,3,1212,404,7974,2658,3800,1266.666667
2137,2013-08-07,1,55,55,205,205,200,200
2138,2013-08-01,1,45,45,446,446,272,272
2139,2013-07-28,1,152,152,416,416,268,268
2140,2013-07-24,1,39,39,315,315,217,217
2141,2013-07-23,1,224,224,824,824,545,545
2142,2013-07-15,5,633,126.6,3037,607.4,1726,345.2
2143,2013-07-10,2,48,24,541,270.5,275,137.5
2144,2013-07-09,2,209,104.5,2155,1077.5,1442,721
2145,2013-07-06,1,303,303,1717,1717,667,667
2146,2013-07-02,1,122,122,571,571,453,453
2147,2013-06-30,1,24,24,49,49,84,84
2148,2013-06-29,1,91,91,712,712,259,259
2149,2013-06-28,3,118,39.33333333,892,297.3333333,220,73.33333333
2150,2013-06-25,3,10,3.333333333,3,1,18,6
2151,2013-06-24,1,3,3,0,0,4,4
2152,2013-06-21,2,79,39.5,210,105,115,57.5
2153,2013-06-20,1,109,109,425,425,334,334
2154,2013-06-19,1,130,130,117,117,90,90
2155,2013-06-18,4,218,54.5,683,170.75,367,91.75
2156,2013-06-12,2,154,77,311,155.5,249,124.5
2157,2013-06-10,1,65,65,248,248,156,156
2158,2013-06-08,2,71,35.5,227,113.5,192,96
2159,2013-06-06,4,275,68.75,983,245.75,800,200
2160,2013-06-05,1,298,298,1477,1477,3868,3868
2161,2013-06-03,4,302,75.5,1707,426.75,1406,351.5
2162,2013-05-30,2,240,120,639,319.5,350,175
2163,2013-05-26,2,58,29,137,68.5,94,47
2164,2013-05-25,33,2074,62.84848485,3843,116.4545455,3380,102.4242424
2165,2013-05-24,6,266,44.33333333,1180,196.6666667,598,99.66666667
2166,2013-05-23,3,154,51.33333333,453,151,417,139
2167,2013-05-22,1,241,241,1753,1753,734,734
2168,2013-05-20,2,42,21,28,14,147,73.5
2169,2013-05-19,2,6,3,4,2,17,8.5
2170,2013-05-18,2,117,58.5,108,54,231,115.5
2171,2013-05-15,1,11,11,24,24,48,48
2172,2013-05-14,2,132,66,119,59.5,113,56.5
2173,2013-05-13,5,46,9.2,62,12.4,104,20.8
2174,2013-05-12,11,209,19,477,43.36363636,436,39.63636364
2175,2013-05-09,4,378,94.5,493,123.25,366,91.5
2176,2013-05-08,2,262,131,593,296.5,1700,850
2177,2013-05-07,5,216,43.2,487,97.4,396,79.2
2178,2013-05-06,3,266,88.66666667,533,177.6666667,250,83.33333333
2179,2013-05-05,4,42,10.5,40,10,104,26
2180,2013-05-04,4,6,1.5,15,3.75,25,6.25
2181,2013-05-03,13,116,8.923076923,216,16.61538462,189,14.53846154
2182,2013-05-02,6,197,32.83333333,414,69,348,58
2183,2013-05-01,5,8,1.6,3,0.6,24,4.8
2184,2013-04-30,2,43,21.5,359,179.5,213,106.5
2185,2013-04-28,1,88,88,427,427,337,337
2186,2013-04-26,2,5,2.5,1,0.5,11,5.5
2187,2013-04-25,5,155,31,437,87.4,437,87.4
2188,2013-04-24,2,4,2,5,2.5,10,5
2189,2013-04-23,8,416,52,1717,214.625,692,86.5
2190,2013-04-22,3,143,47.66666667,600,200,714,238
2191,2013-04-21,1,12,12,124,124,69,69
2192,2013-04-18,2,21,10.5,178,89,149,74.5
2193,2013-04-17,2,99,49.5,488,244,140,70
2194,2013-04-13,1,100,100,200,200,110,110
2195,2013-04-11,6,227,37.83333333,764,127.3333333,588,98
2196,2013-04-10,2,25,12.5,53,26.5,53,26.5
2197,2013-04-09,9,529,58.77777778,477,53,721,80.11111111
2198,2013-04-08,4,533,133.25,816,204,1137,284.25
2199,2013-04-03,2,58,29,188,94,100,50
2200,2013-04-02,8,126,15.75,332,41.5,276,34.5
2201,2013-04-01,4,172,43,623,155.75,384,96
2202,2013-03-31,2,37,18.5,68,34,70,35
2203,2013-03-30,3,158,52.66666667,650,216.6666667,154,51.33333333
2204,2013-03-29,3,115,38.33333333,481,160.3333333,346,115.3333333
2205,2013-03-26,6,220,36.66666667,883,147.1666667,490,81.66666667
2206,2013-03-25,2,192,96,1003,501.5,371,185.5
2207,2013-03-24,2,5,2.5,5,2.5,19,9.5
2208,2013-03-23,9,255,28.33333333,638,70.88888889,411,45.66666667
2209,2013-03-20,3,107,35.66666667,703,234.3333333,703,234.3333333
2210,2013-03-19,1,37,37,218,218,157,157
2211,2013-03-17,2,17,8.5,72,36,45,22.5
2212,2013-03-10,1,49,49,203,203,300,300
2213,2013-03-09,2,155,77.5,541,270.5,276,138
2214,2013-03-08,9,236,26.22222222,560,62.22222222,446,49.55555556
2215,2013-03-06,1,71,71,206,206,118,118
2216,2013-03-02,1,62,62,319,319,147,147
2217,2013-03-01,15,985,65.66666667,5234,348.9333333,2107,140.4666667
2218,2013-02-27,3,59,19.66666667,536,178.6666667,160,53.33333333
2219,2013-02-26,1,26,26,244,244,180,180
2220,2013-02-25,1,1,1,5,5,5,5
2221,2013-02-23,1,6,6,9,9,15,15
2222,2013-02-19,1,12,12,96,96,50,50
2223,2013-02-18,1,35,35,93,93,49,49
2224,2013-02-16,1,74,74,372,372,173,173
2225,2013-02-15,2,47,23.5,145,72.5,76,38
2226,2013-02-14,1,42,42,89,89,86,86
2227,2013-02-11,6,328,54.66666667,1592,265.3333333,657,109.5
2228,2013-02-10,1,8,8,53,53,30,30
2229,2013-02-09,1,60,60,219,219,124,124
2230,2013-02-08,3,61,20.33333333,279,93,170,56.66666667
2231,2013-02-04,3,134,44.66666667,1727,575.6666667,1034,344.6666667
2232,2013-01-30,1,46,46,343,343,149,149
2233,2013-01-26,1,35,35,200,200,103,103
2234,2013-01-18,1,71,71,559,559,237,237
2235,2013-01-15,1,41,41,169,169,119,119
2236,2013-01-10,2,105,52.5,236,118,143,71.5
2237,2013-01-04,2,65,32.5,438,219,218,109
2238,2012-12-29,2,41,20.5,164,82,62,31
2239,2012-12-25,2,7,3.5,2,1,7,3.5
2240,2012-12-24,4,143,35.75,871,217.75,638,159.5
2241,2012-12-19,2,38,19,138,69,98,49
2242,2012-12-17,1,23,23,325,325,200,200
2243,2012-12-14,5,61,12.2,225,45,111,22.2
2244,2012-12-12,7,94,13.42857143,345,49.28571429,212,30.28571429
2245,2012-12-11,1,54,54,207,207,99,99
2246,2012-12-09,2,80,40,284,142,196,98
2247,2012-12-05,1,50,50,161,161,121,121
2248,2012-12-04,1,129,129,691,691,358,358
2249,2012-12-02,1,74,74,678,678,152,152
2250,2012-11-29,1,10,10,2,2,42,42
2251,2012-11-28,1,131,131,661,661,588,588
2252,2012-11-27,3,331,110.3333333,1101,367,502,167.3333333
2253,2012-11-25,1,29,29,204,204,139,139
2254,2012-11-24,1,3,3,1,1,14,14
2255,2012-11-23,2,37,18.5,197,98.5,305,152.5
2256,2012-11-22,2,43,21.5,168,84,131,65.5
2257,2012-11-21,2,96,48,349,174.5,377,188.5
2258,2012-11-20,5,125,25,410,82,231,46.2
2259,2012-11-19,1,41,41,46,46,76,76
2260,2012-11-16,2,47,23.5,170,85,71,35.5
2261,2012-11-13,1,11,11,73,73,47,47
2262,2012-11-12,1,17,17,94,94,84,84
2263,2012-11-07,1,33,33,204,204,149,149
2264,2012-11-06,1,14,14,42,42,61,61
2265,2012-11-03,2,43,21.5,217,108.5,131,65.5
2266,2012-10-28,5,203,40.6,667,133.4,707,141.4
2267,2012-10-22,1,18,18,136,136,67,67
2268,2012-10-11,1,44,44,336,336,292,292
2269,2012-10-08,1,136,136,713,713,184,184
2270,2012-10-07,1,20,20,112,112,56,56
2271,2012-10-04,1,35,35,325,325,103,103
2272,2012-10-03,1,10,10,5,5,8,8
2273,2012-10-02,1,56,56,569,569,150,150
2274,2012-10-01,2,33,16.5,173,86.5,99,49.5
2275,2012-09-30,1,101,101,605,605,323,323
2276,2012-09-25,1,76,76,842,842,246,246
2277,2012-09-24,1,25,25,116,116,63,63
2278,2012-09-22,1,40,40,183,183,89,89
2279,2012-09-19,1,16,16,98,98,26,26
2280,2012-09-17,1,94,94,285,285,141,141
2281,2012-09-14,1,58,58,349,349,103,103
2282,2012-09-13,1,23,23,318,318,280,280
2283,2012-09-06,1,27,27,211,211,63,63
2284,2012-08-29,2,22,11,259,129.5,146,73
2285,2012-08-27,3,54,18,387,129,113,37.66666667
2286,2012-08-25,1,38,38,790,790,207,207
2287,2012-08-22,2,91,45.5,450,225,312,156
2288,2012-08-13,1,79,79,31,31,19,19
2289,2012-08-04,1,3,3,6,6,10,10
2290,2012-08-03,3,92,30.66666667,490,163.3333333,202,67.33333333
2291,2012-08-01,6,239,39.83333333,970,161.6666667,7283,1213.833333
2292,2012-07-31,3,416,138.6666667,2031,677,33832,11277.33333
2293,2012-07-27,7,95,13.57142857,392,56,420,60
2294,2012-07-23,2,48,24,600,300,142,71
2295,2012-07-21,3,59,19.66666667,236,78.66666667,154,51.33333333
2296,2012-07-17,1,32,32,86,86,18,18
2297,2012-07-15,2,92,46,540,270,362,181
2298,2012-07-14,1,55,55,124,124,202,202
2299,2012-07-12,2,22,11,62,31,29,14.5
2300,2012-07-07,1,83,83,281,281,181,181
2301,2012-07-05,2,101,50.5,255,127.5,224,112
2302,2012-07-01,2,74,37,77,38.5,75,37.5
2303,2012-06-30,1,40,40,372,372,131,131
2304,2012-06-28,1,9,9,46,46,33,33
2305,2012-06-27,3,24,8,155,51.66666667,91,30.33333333
2306,2012-06-22,2,71,35.5,328,164,115,57.5
2307,2012-06-20,1,4,4,5,5,6,6
2308,2012-06-18,2,147,73.5,638,319,2145,1072.5
2309,2012-06-16,1,27,27,326,326,177,177
2310,2012-06-14,2,24,12,71,35.5,31,15.5
2311,2012-06-05,1,17,17,126,126,26,26
2312,2012-05-31,4,195,48.75,1186,296.5,260,65
2313,2012-05-25,2,164,82,731,365.5,218,109
2314,2012-05-24,4,259,64.75,2964,741,1014,253.5
2315,2012-05-23,1,29,29,202,202,28,28
2316,2012-05-22,9,717,79.66666667,3163,351.4444444,837,93
2317,2012-05-20,2,50,25,250,125,67,33.5
2318,2012-05-19,2,141,70.5,733,366.5,93,46.5
2319,2012-05-14,1,20,20,42,42,26,26
2320,2012-05-11,3,75,25,244,81.33333333,68,22.66666667
2321,2012-05-10,1,20,20,43,43,17,17
2322,2012-05-09,1,25,25,99,99,24,24
2323,2012-05-08,1,18,18,45,45,48,48
2324,2012-05-05,2,31,15.5,139,69.5,57,28.5
2325,2012-05-03,3,36,12,278,92.66666667,134,44.66666667
2326,2012-04-30,4,105,26.25,513,128.25,170,42.5
2327,2012-04-24,1,33,33,443,443,51,51
2328,2012-04-23,2,50,25,214,107,44,22
2329,2012-04-22,1,9,9,9,9,8,8
2330,2012-04-21,1,10,10,20,20,55,55
2331,2012-04-19,2,30,15,157,78.5,70,35
2332,2012-04-18,1,129,129,638,638,2955,2955
2333,2012-04-14,1,5,5,7,7,14,14
2334,2012-04-11,1,33,33,38,38,16,16
2335,2012-04-09,3,34,11.33333333,155,51.66666667,90,30
2336,2012-04-05,2,15,7.5,67,33.5,98,49
2337,2012-04-04,1,7,7,6,6,2,2
2338,2012-04-03,2,54,27,316,158,684,342
2339,2012-04-01,1,0,0,8,8,3,3
2340,2012-03-31,2,18,9,9,4.5,56,28
2341,2012-03-28,1,26,26,165,165,28,28
2342,2012-03-22,1,4,4,27,27,33,33
2343,2012-03-20,1,4,4,38,38,5,5
2344,2012-03-15,2,44,22,282,141,299,149.5
2345,2012-03-14,1,4,4,52,52,13,13
2346,2012-03-13,1,8,8,37,37,24,24
2347,2012-03-12,1,11,11,51,51,40,40
2348,2012-03-11,2,44,22,29,14.5,83,41.5
2349,2012-03-07,1,35,35,84,84,304,304
2350,2012-03-02,1,6,6,18,18,21,21
2351,2012-02-29,1,6,6,2,2,16,16
2352,2012-02-28,1,18,18,127,127,51,51
2353,2012-02-25,3,45,15,251,83.66666667,91,30.33333333
2354,2012-02-22,1,13,13,166,166,171,171
2355,2012-02-21,1,9,9,26,26,19,19
2356,2012-02-17,1,8,8,30,30,4,4
2357,2012-02-14,1,15,15,54,54,13,13
2358,2012-02-12,1,31,31,21,21,173,173
2359,2012-02-10,4,215,53.75,1078,269.5,3987,996.75
2360,2012-02-09,2,53,26.5,150,75,157,78.5
2361,2012-02-08,3,26,8.666666667,106,35.33333333,116,38.66666667
2362,2012-02-07,1,2,2,6,6,2,2
2363,2012-02-06,2,38,19,220,110,106,53
2364,2012-02-05,1,12,12,4,4,28,28
2365,2012-02-04,2,24,12,107,53.5,58,29
2366,2012-02-02,1,36,36,48,48,78,78
2367,2012-02-01,2,27,13.5,69,34.5,86,43
2368,2012-01-31,1,15,15,30,30,83,83
2369,2012-01-28,2,22,11,110,55,25,12.5
2370,2012-01-27,1,14,14,99,99,162,162
2371,2012-01-24,3,207,69,1226,408.6666667,17870,5956.666667
2372,2012-01-23,1,18,18,8,8,16,16
2373,2012-01-22,1,1,1,2,2,3,3
2374,2012-01-18,1,178,178,398,398,7046,7046
2375,2012-01-17,3,78,26,82,27.33333333,192,64
2376,2012-01-14,2,7,3.5,23,11.5,15,7.5
2377,2012-01-13,1,5,5,51,51,15,15
2378,2012-01-12,3,36,12,135,45,128,42.66666667
2379,2012-01-11,1,32,32,67,67,315,315
2380,2012-01-06,3,46,15.33333333,114,38,77,25.66666667
2381,2012-01-03,3,14,4.666666667,102,34,48,16
2382,2012-01-01,7,44,6.285714286,79,11.28571429,513,73.28571429
2383,2011-12-31,3,74,24.66666667,181,60.33333333,471,157
2384,2011-12-30,8,2024,253,47016,5877,170993,21374.125
2385,2011-12-29,5,39,7.8,41,8.2,187,37.4
2386,2011-12-28,1,7,7,1,1,12,12
2387,2011-12-27,1,13,13,34,34,39,39
2388,2011-12-26,6,102,17,171,28.5,558,93
2389,2011-12-24,3,1370,456.6666667,8434,2811.333333,117113,39037.66667
2390,2011-12-22,3,132,44,206,68.66666667,1349,449.6666667
2391,2011-12-21,7,87,12.42857143,597,85.28571429,1330,190
2392,2011-12-04,1,17,17,9,9,65,65
2393,2011-12-03,2,38,19,31,15.5,82,41
2394,2011-12-01,2,63,31.5,24,12,267,133.5
